idx,tile,IPCC Class,SMOD,source,joint_class,split
3163,Landcover-195713,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3164,Amnesty POI-16-2-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,test
3165,ASMSpotter-38-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3166,UNHCR-LBNs005266,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3167,ASMSpotter-28-3-3,Grassland,11,ASMSpotter,ASMSpotter/Grassland/11,test
3168,UNHCR-TCDs080063,Grassland,11,UNHCR,UNHCR/Grassland/11,test
3169,Landcover-775659,Settlement,30,Landcover,Landcover/Settlement/30,test
3170,ASMSpotter-10-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3171,ASMSpotter-36-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3172,UNHCR-NGAs035631,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3173,ASMSpotter-22-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3174,ASMSpotter-9-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3175,Landcover-774079,Settlement,21,Landcover,Landcover/Settlement/21,test
3176,UNHCR-MMRs035162,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3177,Landcover-221879,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3178,Landcover-774322,Settlement,22,Landcover,Landcover/Settlement/22,test
3179,UNHCR-CMRs008657,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3180,UNHCR-NERs009559,Grassland,11,UNHCR,UNHCR/Grassland/11,test
3181,UNHCR-NGAs036309,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3182,UNHCR-CODs031867,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3183,Landcover-771671,Settlement,30,Landcover,Landcover/Settlement/30,test
3184,Landcover-770557,Settlement,30,Landcover,Landcover/Settlement/30,test
3185,Landcover-777494,Settlement,11,Landcover,Landcover/Settlement/11,test
3186,UNHCR-ETHs011867,Grassland,11,UNHCR,UNHCR/Grassland/11,test
3187,Landcover-776729,Settlement,12,Landcover,Landcover/Settlement/12,test
3188,Landcover-770431,Settlement,23,Landcover,Landcover/Settlement/23,test
3189,Landcover-777313,Settlement,21,Landcover,Landcover/Settlement/21,test
3190,Landcover-770387,Settlement,30,Landcover,Landcover/Settlement/30,test
3191,Landcover-770157,Settlement,21,Landcover,Landcover/Settlement/21,test
3192,Landcover-771287,Settlement,21,Landcover,Landcover/Settlement/21,test
3193,UNHCR-MMRs035284,Forest,11,UNHCR,UNHCR/Forest/11,test
3194,UNHCR-SDNs080043,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3195,Landcover-258168,Grassland,11,Landcover,Landcover/Grassland/11,test
3196,Amnesty POI-11-1-1,Agriculture,12,Amnesty,Amnesty/Agriculture/12,test
3197,Landcover-267714,Other,11,Landcover,Landcover/Other/11,test
3198,UNHCR-AFGs026087,Agriculture,12,UNHCR,UNHCR/Agriculture/12,test
3199,UNHCR-BFAs004567,Agriculture,12,UNHCR,UNHCR/Agriculture/12,test
3200,Landcover-1738487,Forest,11,Landcover,Landcover/Forest/11,test
3201,Landcover-772345,Settlement,30,Landcover,Landcover/Settlement/30,test
3202,UNHCR-NGAs036294,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3203,Amnesty POI-10-3-3,Forest,11,Amnesty,Amnesty/Forest/11,test
3204,Landcover-778009,Settlement,21,Landcover,Landcover/Settlement/21,test
3205,UNHCR-GRCs000055,Other,11,UNHCR,UNHCR/Other/11,test
3206,UNHCR-AZEs003158,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3207,ASMSpotter-1-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3208,Landcover-769811,Settlement,30,Landcover,Landcover/Settlement/30,test
3209,Landcover-1588923,Forest,11,Landcover,Landcover/Forest/11,test
3210,Amnesty POI-9-3-3,Settlement,30,Amnesty,Amnesty/Settlement/30,test
3211,Landcover-1060086,Water,11,Landcover,Landcover/Water/11,test
3212,Landcover-769472,Settlement,21,Landcover,Landcover/Settlement/21,test
3213,Landcover-1458476,Forest,11,Landcover,Landcover/Forest/11,test
3214,Landcover-805118,Agriculture,13,Landcover,Landcover/Agriculture/13,test
3215,ASMSpotter-20-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3216,UNHCR-BFAs004662,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3217,UNHCR-LBNs006645,Agriculture,21,UNHCR,UNHCR/Agriculture/21,test
3218,Landcover-417290,Other,11,Landcover,Landcover/Other/11,test
3219,Landcover-770957,Settlement,21,Landcover,Landcover/Settlement/21,test
3220,Landcover-892835,Other,11,Landcover,Landcover/Other/11,test
3221,Landcover-778282,Settlement,30,Landcover,Landcover/Settlement/30,test
3222,ASMSpotter-11-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3223,UNHCR-NGAs035607,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3224,UNHCR-NGAs035580,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3225,Landcover-1609132,Forest,11,Landcover,Landcover/Forest/11,test
3226,Landcover-773715,Settlement,12,Landcover,Landcover/Settlement/12,test
3227,Landcover-777817,Settlement,30,Landcover,Landcover/Settlement/30,test
3228,ASMSpotter-18-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3229,Landcover-770156,Settlement,10,Landcover,Landcover/Settlement/10,test
3230,Amnesty POI-4-3-3,Settlement,30,Amnesty,Amnesty/Settlement/30,test
3231,Landcover-772652,Settlement,22,Landcover,Landcover/Settlement/22,test
3232,Landcover-776059,Settlement,30,Landcover,Landcover/Settlement/30,test
3233,Landcover-776197,Settlement,30,Landcover,Landcover/Settlement/30,test
3234,ASMSpotter-11-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3235,Landcover-768744,Settlement,13,Landcover,Landcover/Settlement/13,test
3236,Landcover-769647,Settlement,12,Landcover,Landcover/Settlement/12,test
3237,UNHCR-NGAs036047,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3238,Landcover-1241820,blank,11,Landcover,Landcover/nan/11,test
3239,UNHCR-RUSs003332,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3240,UNHCR-TUNs005745,Other,11,UNHCR,UNHCR/Other/11,test
3241,Landcover-498713,Grassland,11,Landcover,Landcover/Grassland/11,test
3242,UNHCR-BRAs003183,Forest,11,UNHCR,UNHCR/Forest/11,test
3243,Landcover-785992,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3244,Landcover-775781,Settlement,11,Landcover,Landcover/Settlement/11,test
3245,ASMSpotter-6-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3246,Amnesty POI-21-3-1,Agriculture,11,Amnesty,Amnesty/Agriculture/11,test
3247,Amnesty POI-1-2-1,Settlement,30,Amnesty,Amnesty/Settlement/30,test
3248,Landcover-109734,Forest,11,Landcover,Landcover/Forest/11,test
3249,Landcover-778689,Settlement,30,Landcover,Landcover/Settlement/30,test
3250,ASMSpotter-40-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3251,ASMSpotter-21-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3252,Landcover-307134,Other,11,Landcover,Landcover/Other/11,test
3253,Amnesty POI-9-1-3,Settlement,30,Amnesty,Amnesty/Settlement/30,test
3254,Landcover-778356,Settlement,13,Landcover,Landcover/Settlement/13,test
3255,Landcover-995043,Other,11,Landcover,Landcover/Other/11,test
3256,UNHCR-MMRs032402,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3257,Landcover-775818,Settlement,12,Landcover,Landcover/Settlement/12,test
3258,Landcover-103589,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3259,UNHCR-NGAs035309,Forest,11,UNHCR,UNHCR/Forest/11,test
3260,Landcover-775946,Settlement,11,Landcover,Landcover/Settlement/11,test
3261,Landcover-689360,Other,11,Landcover,Landcover/Other/11,test
3262,Landcover-604673,Other,11,Landcover,Landcover/Other/11,test
3263,Landcover-771898,Settlement,11,Landcover,Landcover/Settlement/11,test
3264,Landcover-1550129,Forest,11,Landcover,Landcover/Forest/11,test
3265,Amnesty POI-15-1-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,test
3266,Landcover-773288,Settlement,30,Landcover,Landcover/Settlement/30,test
3267,Landcover-1627034,Forest,11,Landcover,Landcover/Forest/11,test
3268,Landcover-773471,Settlement,23,Landcover,Landcover/Settlement/23,test
3269,Landcover-770555,Settlement,30,Landcover,Landcover/Settlement/30,test
3270,UNHCR-PAKs003458,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3271,Landcover-777074,Settlement,12,Landcover,Landcover/Settlement/12,test
3272,UNHCR-BFAs004540,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3273,Landcover-774183,Settlement,21,Landcover,Landcover/Settlement/21,test
3274,Landcover-1001391,Other,11,Landcover,Landcover/Other/11,test
3275,ASMSpotter-11-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3276,UNHCR-NGAs037086,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3277,Landcover-771211,Settlement,30,Landcover,Landcover/Settlement/30,test
3278,UNHCR-CMRs009177,Settlement,11,UNHCR,UNHCR/Settlement/11,test
3279,UNHCR-NGAs036941,Agriculture,13,UNHCR,UNHCR/Agriculture/13,test
3280,UNHCR-TURs004682,Settlement,13,UNHCR,UNHCR/Settlement/13,test
3281,ASMSpotter-36-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3282,Landcover-1643186,Forest,11,Landcover,Landcover/Forest/11,test
3283,Landcover-669183,Other,11,Landcover,Landcover/Other/11,test
3284,Landcover-778627,Settlement,30,Landcover,Landcover/Settlement/30,test
3285,Landcover-532565,Grassland,11,Landcover,Landcover/Grassland/11,test
3286,Landcover-1336326,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3287,Landcover-773030,Settlement,12,Landcover,Landcover/Settlement/12,test
3288,Landcover-1810995,Forest,11,Landcover,Landcover/Forest/11,test
3289,UNHCR-POLs002395,Agriculture,12,UNHCR,UNHCR/Agriculture/12,test
3290,UNHCR-CMRs004020,Forest,11,UNHCR,UNHCR/Forest/11,test
3291,Landcover-230632,Agriculture,12,Landcover,Landcover/Agriculture/12,test
3292,Landcover-772165,Settlement,23,Landcover,Landcover/Settlement/23,test
3293,UNHCR-SDNs080044,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3294,Landcover-813579,Other,11,Landcover,Landcover/Other/11,test
3295,UNHCR-NGAs036670,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3296,Landcover-773669,Settlement,11,Landcover,Landcover/Settlement/11,test
3297,Landcover-773997,Settlement,12,Landcover,Landcover/Settlement/12,test
3298,UNHCR-MMRs035361,Water,11,UNHCR,UNHCR/Water/11,test
3299,UNHCR-SVNs001482,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3300,Landcover-1665000,Forest,11,Landcover,Landcover/Forest/11,test
3301,Landcover-774756,Settlement,13,Landcover,Landcover/Settlement/13,test
3302,ASMSpotter-38-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3303,Amnesty POI-8-3-1,Forest,11,Amnesty,Amnesty/Forest/11,test
3304,Landcover-770845,Settlement,30,Landcover,Landcover/Settlement/30,test
3305,UNHCR-SSDs008851,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3306,UNHCR-BFAs004528,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3307,Landcover-379840,Other,11,Landcover,Landcover/Other/11,test
3308,Landcover-770748,Settlement,22,Landcover,Landcover/Settlement/22,test
3309,Amnesty POI-2-3-1,Settlement,11,Amnesty,Amnesty/Settlement/11,test
3310,UNHCR-GRCs000084,Grassland,11,UNHCR,UNHCR/Grassland/11,test
3311,Landcover-770643,Settlement,11,Landcover,Landcover/Settlement/11,test
3312,Landcover-1197710,blank,11,Landcover,Landcover/nan/11,test
3313,Landcover-770606,Settlement,30,Landcover,Landcover/Settlement/30,test
3314,Landcover-311007,Other,11,Landcover,Landcover/Other/11,test
3315,Landcover-768781,Settlement,11,Landcover,Landcover/Settlement/11,test
3316,ASMSpotter-4-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3317,Landcover-770888,Settlement,11,Landcover,Landcover/Settlement/11,test
3318,Amnesty POI-6-3-1,Grassland,21,Amnesty,Amnesty/Grassland/21,test
3319,Landcover-774761,Settlement,11,Landcover,Landcover/Settlement/11,test
3320,ASMSpotter-37-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3321,Landcover-752963,Wetland,11,Landcover,Landcover/Wetland/11,test
3322,Landcover-773336,Settlement,12,Landcover,Landcover/Settlement/12,test
3323,Landcover-773941,Settlement,30,Landcover,Landcover/Settlement/30,test
3324,UNHCR-LBNs006439,Other,12,UNHCR,UNHCR/Other/12,test
3325,Landcover-1055780,Other,11,Landcover,Landcover/Other/11,test
3326,UNHCR-7977,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3327,Landcover-776220,Settlement,30,Landcover,Landcover/Settlement/30,test
3328,Landcover-1843261,Forest,11,Landcover,Landcover/Forest/11,test
3329,Landcover-1034296,Other,11,Landcover,Landcover/Other/11,test
3330,Landcover-315196,Other,11,Landcover,Landcover/Other/11,test
3331,Landcover-776306,Settlement,13,Landcover,Landcover/Settlement/13,test
3332,Landcover-588518,Grassland,11,Landcover,Landcover/Grassland/11,test
3333,Landcover-769296,Settlement,23,Landcover,Landcover/Settlement/23,test
3334,UNHCR-NGAs035432,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3335,Landcover-775440,Settlement,21,Landcover,Landcover/Settlement/21,test
3336,Amnesty POI-14-2-1,Agriculture,23,Amnesty,Amnesty/Agriculture/23,test
3337,UNHCR-SDNs027982,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3338,Landcover-777627,Settlement,12,Landcover,Landcover/Settlement/12,test
3339,Landcover-605509,Other,11,Landcover,Landcover/Other/11,test
3340,UNHCR-IRNs001075,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3341,Landcover-776657,Settlement,21,Landcover,Landcover/Settlement/21,test
3342,UNHCR-NPLs003316,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3343,Landcover-769524,Settlement,11,Landcover,Landcover/Settlement/11,test
3344,ASMSpotter-20-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3345,Landcover-770495,Settlement,23,Landcover,Landcover/Settlement/23,test
3346,Landcover-777713,Settlement,12,Landcover,Landcover/Settlement/12,test
3347,Landcover-1649331,Forest,11,Landcover,Landcover/Forest/11,test
3348,Landcover-740603,Forest,11,Landcover,Landcover/Forest/11,test
3349,Landcover-775347,Settlement,30,Landcover,Landcover/Settlement/30,test
3350,Amnesty POI-7-3-1,Other,11,Amnesty,Amnesty/Other/11,test
3351,Landcover-1208960,blank,11,Landcover,Landcover/nan/11,test
3352,ASMSpotter-37-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3353,Landcover-777480,Settlement,11,Landcover,Landcover/Settlement/11,test
3354,Landcover-770586,Settlement,23,Landcover,Landcover/Settlement/23,test
3355,Landcover-584115,Grassland,11,Landcover,Landcover/Grassland/11,test
3356,Amnesty POI-13-3-1,Grassland,30,Amnesty,Amnesty/Grassland/30,test
3357,UNHCR-TZAs004687,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3358,Landcover-1839842,Forest,11,Landcover,Landcover/Forest/11,test
3359,Landcover-776579,Settlement,22,Landcover,Landcover/Settlement/22,test
3360,UNHCR-IRQs035201,Other,12,UNHCR,UNHCR/Other/12,test
3361,Landcover-775469,Settlement,11,Landcover,Landcover/Settlement/11,test
3362,Landcover-772328,Settlement,13,Landcover,Landcover/Settlement/13,test
3363,Landcover-778290,Settlement,30,Landcover,Landcover/Settlement/30,test
3364,UNHCR-MMRs035148,Forest,11,UNHCR,UNHCR/Forest/11,test
3365,UNHCR-SDNs015653,Forest,11,UNHCR,UNHCR/Forest/11,test
3366,Landcover-1005683,Other,11,Landcover,Landcover/Other/11,test
3367,Landcover-778731,Settlement,21,Landcover,Landcover/Settlement/21,test
3368,Amnesty POI-3-1-2,Other,11,Amnesty,Amnesty/Other/11,test
3369,Landcover-771602,Settlement,13,Landcover,Landcover/Settlement/13,test
3370,UNHCR-SRBs000779,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3371,Landcover-1636988,Forest,11,Landcover,Landcover/Forest/11,test
3372,UNHCR-IRQs010044,Settlement,11,UNHCR,UNHCR/Settlement/11,test
3373,Landcover-775521,Settlement,13,Landcover,Landcover/Settlement/13,test
3374,UNHCR-SSDs008657,Other,11,UNHCR,UNHCR/Other/11,test
3375,Landcover-1711108,Forest,11,Landcover,Landcover/Forest/11,test
3376,Landcover-770006,Settlement,13,Landcover,Landcover/Settlement/13,test
3377,Landcover-777248,Settlement,30,Landcover,Landcover/Settlement/30,test
3378,Landcover-737794,Forest,11,Landcover,Landcover/Forest/11,test
3379,UNHCR-NGAs037506,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3380,UNHCR-NERs009615,Grassland,11,UNHCR,UNHCR/Grassland/11,test
3381,Landcover-1708142,Forest,11,Landcover,Landcover/Forest/11,test
3382,ASMSpotter-30-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3383,Landcover-334044,Other,11,Landcover,Landcover/Other/11,test
3384,Landcover-773586,Settlement,23,Landcover,Landcover/Settlement/23,test
3385,ASMSpotter-26-2-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,test
3386,Landcover-778089,Settlement,11,Landcover,Landcover/Settlement/11,test
3387,UNHCR-TCDs034556,Other,11,UNHCR,UNHCR/Other/11,test
3388,Landcover-65382,Agriculture,11,Landcover,Landcover/Agriculture/11,test
3389,Landcover-776738,Settlement,30,Landcover,Landcover/Settlement/30,test
3390,Landcover-1825468,Forest,11,Landcover,Landcover/Forest/11,test
3391,Landcover-1088712,Water,10,Landcover,Landcover/Water/10,test
3392,Landcover-771354,Settlement,13,Landcover,Landcover/Settlement/13,test
3393,Landcover-769387,Settlement,12,Landcover,Landcover/Settlement/12,test
3394,Landcover-769830,Settlement,30,Landcover,Landcover/Settlement/30,test
3395,Landcover-777691,Settlement,30,Landcover,Landcover/Settlement/30,test
3396,Landcover-726068,Other,11,Landcover,Landcover/Other/11,test
3397,Landcover-584734,Grassland,11,Landcover,Landcover/Grassland/11,test
3398,Landcover-775665,Settlement,21,Landcover,Landcover/Settlement/21,test
3399,Landcover-772561,Settlement,23,Landcover,Landcover/Settlement/23,test
3400,Landcover-773713,Settlement,11,Landcover,Landcover/Settlement/11,test
3401,Landcover-776948,Settlement,11,Landcover,Landcover/Settlement/11,test
3402,UNHCR-QATs003328,Settlement,30,UNHCR,UNHCR/Settlement/30,test
3403,Landcover-778080,Settlement,21,Landcover,Landcover/Settlement/21,test
3404,Landcover-775438,Settlement,21,Landcover,Landcover/Settlement/21,test
3405,Landcover-778039,Settlement,11,Landcover,Landcover/Settlement/11,test
3406,Landcover-770013,Settlement,30,Landcover,Landcover/Settlement/30,test
3407,UNHCR-NGAs036804,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3408,Landcover-775604,Settlement,30,Landcover,Landcover/Settlement/30,test
3409,ASMSpotter-35-3-2,Wetland,11,ASMSpotter,ASMSpotter/Wetland/11,test
3410,Landcover-773837,Settlement,22,Landcover,Landcover/Settlement/22,test
3411,Landcover-776491,Settlement,22,Landcover,Landcover/Settlement/22,test
3412,UNHCR-NGAs035307,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3413,Landcover-771074,Settlement,23,Landcover,Landcover/Settlement/23,test
3414,Landcover-769506,Settlement,13,Landcover,Landcover/Settlement/13,test
3415,Landcover-777781,Settlement,23,Landcover,Landcover/Settlement/23,test
3416,Landcover-1744069,Forest,11,Landcover,Landcover/Forest/11,test
3417,UNHCR-BFAs004481,Grassland,11,UNHCR,UNHCR/Grassland/11,test
3418,Landcover-769931,Settlement,23,Landcover,Landcover/Settlement/23,test
3419,Landcover-249847,Grassland,11,Landcover,Landcover/Grassland/11,test
3420,Landcover-1196043,blank,11,Landcover,Landcover/nan/11,test
3421,Landcover-418192,Other,11,Landcover,Landcover/Other/11,test
3422,Landcover-776309,Settlement,21,Landcover,Landcover/Settlement/21,test
3423,Landcover-769482,Settlement,21,Landcover,Landcover/Settlement/21,test
3424,Landcover-773119,Settlement,30,Landcover,Landcover/Settlement/30,test
3425,Landcover-773769,Settlement,11,Landcover,Landcover/Settlement/11,test
3426,UNHCR-PAKs003478,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3427,Landcover-773302,Settlement,21,Landcover,Landcover/Settlement/21,test
3428,UNHCR-NERs009701,Other,11,UNHCR,UNHCR/Other/11,test
3429,Landcover-1266451,blank,11,Landcover,Landcover/nan/11,test
3430,Landcover-774708,Settlement,23,Landcover,Landcover/Settlement/23,test
3431,Landcover-774138,Settlement,11,Landcover,Landcover/Settlement/11,test
3432,Landcover-1680289,Forest,11,Landcover,Landcover/Forest/11,test
3433,Landcover-771385,Settlement,22,Landcover,Landcover/Settlement/22,test
3434,Landcover-777387,Settlement,12,Landcover,Landcover/Settlement/12,test
3435,UNHCR-GHAs003633,Agriculture,11,UNHCR,UNHCR/Agriculture/11,test
3436,Landcover-777663,Settlement,12,Landcover,Landcover/Settlement/12,test
3437,Landcover-771406,Settlement,11,Landcover,Landcover/Settlement/11,test
3438,Landcover-1455806,Forest,11,Landcover,Landcover/Forest/11,test
